Character ID,Character Name,Species,Episode Count,Avg Rating (Weighted),Total IMDB Votes,Series,Popularity Score
1893,Freya,Human,1,6.6,22,VOY,2.069
2445,Hrothgar,Human,1,6.6,22,VOY,2.069
4807,Pell,Gosis' species,1,6.9,19,ENT,2.067
2125,Gosis,Gosis' species,1,6.9,19,ENT,2.067
510,Baird,Human,1,6.9,19,ENT,2.067
5516,Sato,Human,1,6.9,19,ENT,2.067
6081,Temec,Gosis' species,1,6.9,19,ENT,2.067
205,Alison,Human,1,6.9,19,ENT,2.067
4466,Narsu,Human,1,5.8,34,TNG,2.062
6362,Tumak,Skrreea,1,6.4,24,DS9,2.06
5351,Rozahn,Bajoran,1,6.4,24,DS9,2.06
2280,Haneek,Skrreea,1,6.4,24,DS9,2.06
1124,Cowl,Skrreea,1,6.4,24,DS9,2.06
4381,Motura,Vidiian,1,6.4,24,VOY,2.06
1412,Dereth,Vidiian,1,6.4,24,VOY,2.06
6464,Vayna,Skrreea,1,6.4,24,DS9,2.06
5723,Sorad,Bajoran,1,6.4,24,DS9,2.06
1955,Gai,Skrreea,1,6.4,24,DS9,2.06
2328,Hazar,Bajoran,1,6.4,24,DS9,2.06
6451,Varani,Bajoran,1,6.4,24,DS9,2.06
6816,Zio,Akritirian,1,6.6,21,VOY,2.04
6038,Tauvid Rem,Idanian,1,6.6,21,DS9,2.04
4254,Mika,Bajoran,1,6.6,21,DS9,2.04
5728,Sorm,Finnean,1,6.6,21,DS9,2.04
374,Arissa,Unknown,1,6.6,21,DS9,2.04
6467,Vel,Akritirian,1,6.6,21,VOY,2.04
6311,Traidy,Finnean,1,6.6,21,DS9,2.04
4883,Pit,Akritirian,1,6.6,21,VOY,2.04
1778,Fala,Bajoran,1,6.6,21,DS9,2.04
601,Benyan,Bajoran,1,6.6,21,DS9,2.04
4882,Piri,Unknown,1,6.6,21,VOY,2.04
3680,Liria,Akritirian,1,6.6,21,VOY,2.04
5179,Rib,Akritirian,1,6.6,21,VOY,2.04
132,Akary,Unknown,1,6.5,22,ENT,2.038
2273,Haliz,Kazon,1,6.5,22,VOY,2.038
5111,Razik,Kazon,1,6.5,22,VOY,2.038
422,Athan,Unknown,1,6.5,22,ENT,2.038
3147,Karden,Kazon,1,6.5,22,VOY,2.038
2734,Jamin,Unknown,1,6.5,22,ENT,2.038
6473,Vera Fuller,Human,1,6.5,22,ENT,2.038
4428,Nadet,Unknown,1,6.5,22,ENT,2.038
3107,Kafar,Takarian,1,6.5,22,VOY,2.038
3028,Jossen,Vulcan,1,6.8,19,ENT,2.037
6041,Tavek,Vulcan,1,6.8,19,ENT,2.037
6819,Zobral,Zobral's species,1,6.8,19,ENT,2.037
6331,Trellit,Zobral's species,1,6.8,19,ENT,2.037
4181,Menos,Vulcan,1,6.8,19,ENT,2.037
5248,Roana,Bajoran,1,6.4,23,DS9,2.034
4046,Martus Mazur,El-Aurian,1,6.4,23,DS9,2.034
6314,Trajok,Unknown,1,6.4,23,DS9,2.034
222,Altovar,Lethean,1,6.4,23,DS9,2.034
1116,Cos,Unknown,1,6.4,23,DS9,2.034
376,Arjin,Trill,1,6.4,23,DS9,2.034
220,Alsia,Unknown,1,6.4,23,DS9,2.034
5060,Rajiin,Oran'taku,1,6.9,18,ENT,2.032
2121,Goroth,Klingon,1,6.9,18,ENT,2.032
3109,Kago,Kago's species,1,6.9,18,ENT,2.032
1098,Cook,Human,1,6.9,18,ENT,2.032
6817,Zjod,Unknown,1,6.9,18,ENT,2.032
5679,Skalaar,Tellarite,1,6.9,18,ENT,2.032
467,B'Rat Ud,V'radian,1,6.9,18,ENT,2.032
1942,Gaavrin,Tellarite,1,6.9,18,ENT,2.032
1915,G. Austin,Human,1,6.9,18,ENT,2.032
6343,Trevix,Denobulan,1,7.0,17,ENT,2.023
6744,Yolen,Denobulan,1,7.0,17,ENT,2.023
6798,Zepht,Denobulan,1,7.0,17,ENT,2.023
2447,Hudak,Antaran,1,7.0,17,ENT,2.023
106,Adhar,Unknown,1,6.0,28,DIS,2.02
4763,Patri Doxica,Akaali,1,6.0,28,DIS,2.02
3770,Luda,Unknown,1,6.0,28,DIS,2.02
1800,Felix,Human,1,6.0,28,DIS,2.02
3882,MacDougal,Human,1,5.1,51,TNG,2.015
2864,Jim Shimoda,Human,1,5.1,51,TNG,2.015
4430,Nadine,Human,1,6.5,21,ENT,2.009
4099,Matthew Ryan,Human,1,6.5,21,ENT,2.009
253,Ameron,Ilari,1,6.5,21,VOY,2.009
1391,Demmas,Ilari,1,6.5,21,VOY,2.009
6188,Tieran,Ilari,1,6.5,21,VOY,2.009
5606,Shaw,Human,1,6.5,21,ENT,2.009
3210,Keene,Human,1,6.5,21,ENT,2.009
5523,Scharn,Entharan,1,6.5,21,VOY,2.009
3408,Kovin,Entharan,1,6.5,21,VOY,2.009
5156,Resh,Ilari,1,6.5,21,VOY,2.009
107,Adin,Ilari,1,6.5,21,VOY,2.009
6295,Tosin,Unknown,1,6.7,19,VOY,2.007
508,Bahrat,Unknown,1,6.7,19,VOY,2.007
5489,Saowin,Unknown,1,6.7,19,VOY,2.007
1808,Fennim,Unknown,1,6.7,19,VOY,2.007
5849,Sutok,Unknown,1,6.7,19,VOY,2.007
3456,Kurros,Unknown,1,6.7,19,VOY,2.007
2759,Jareb,Triannon,1,6.7,19,ENT,2.007
2513,Indava,Triannon,1,6.7,19,ENT,2.007
3793,Lyaal,Triannon,1,6.7,19,ENT,2.007
6683,Wixiban,Talaxian,1,6.7,19,VOY,2.007
6710,Y'Sek,Hazari,1,6.7,19,VOY,2.007
4440,Nalbis,Triannon,1,6.7,19,ENT,2.007
6723,Yarrick,Triannon,1,6.7,19,ENT,2.007
1166,D'Jamat,Triannon,1,6.7,19,ENT,2.007
942,Ceris,Triannon,1,6.7,19,ENT,2.007
5643,Siggi,Unknown,1,7.6,13,LD,2.006
1070,Cody,Human,1,7.6,13,LD,2.006
102,Addix,Addix's species,1,7.6,13,LD,2.006
3257,Kerner Hauze,Zibalian,1,7.6,13,LD,2.006
1169,D'Onni,Orion,1,7.6,13,LD,2.006
6830,Zoumas,Unknown,1,6.8,18,ENT,2.002
2303,Harrad-Sar,Orion,1,6.8,18,ENT,2.002
3455,Kuroda Lor-ehn,Enolian,1,6.8,18,ENT,2.002
6028,Tarquin,Unknown,1,6.8,18,ENT,2.002
4480,Navaar,Orion,1,6.8,18,ENT,2.002
1168,D'Nesh,Orion,1,6.8,18,ENT,2.002
3958,Maras,Orion,1,6.8,18,ENT,2.002
4870,Piersall,Human,1,6.2,24,DS9,1.996
1807,Fenna,Halanan,1,6.2,24,DS9,1.996
4540,Nidell,Halanan,1,6.2,24,DS9,1.996
2066,Gideon Seyetik,Human,1,6.2,24,DS9,1.996
5995,Talmadge,Unknown,1,5.7,32,TNG,1.993
2769,Jarth,Lumerian,1,5.7,32,TNG,1.993
5577,Sev Maylor,Lumerian,1,5.7,32,TNG,1.993
5657,Simons,Human,1,5.7,32,TNG,1.993
6478,Ves Alkar,Lumerian,1,5.7,32,TNG,1.993
3692,Liva,Lumerian,1,5.7,32,TNG,1.993
5580,Sevrin,Tiburonian,1,5.4,38,TOS,1.978
94,Adam,Human,1,5.4,38,TOS,1.978
6259,Tongo Rad,Catullan,1,5.4,38,TOS,1.978
2537,Irina Galliulin,Human,1,5.4,38,TOS,1.978
4111,Mavig,Human,1,5.4,38,TOS,1.978
6345,Tria,Unknown,1,6.4,21,VOY,1.978
6255,Tomin,Kadi,1,6.4,21,VOY,1.978
5791,Steven Price,Human,1,6.4,21,VOY,1.978
6641,William Chapman,Human,1,6.4,21,VOY,1.978
152,Alandra,Bolian,1,6.4,21,VOY,1.978
6684,Woban,Bajoran,1,6.0,26,DS9,1.978
1789,Faren Kag,Bajoran,1,6.0,26,DS9,1.978
6454,Varis Sul,Bajoran,1,6.0,26,DS9,1.978
1505,Doyle,Human,1,6.6,19,VOY,1.977
6746,Yosa,Human,1,6.6,19,VOY,1.977
3002,Jor,Human,1,6.6,19,VOY,1.977
5548,Sek,Vulcan,1,6.6,19,VOY,1.977
6060,Teero Anaydis,Bajoran,1,6.6,19,VOY,1.977
308,Ann Smithee,Human,1,6.6,19,VOY,1.977
5871,Sylvia Ront,Human,1,7.7,12,LD,1.975
4736,Paolana,Human,1,7.7,12,LD,1.975
3503,L. Playa,Human,1,7.7,12,LD,1.975
4333,Molmol,Molmol's species,1,7.7,12,LD,1.975
2006,Gavin,Human,1,7.7,12,LD,1.975
900,Carlton Dennis,Human,1,7.7,12,LD,1.975
3,10111,Unknown,1,7.7,12,LD,1.975
1783,Falow,Wadi,1,5.8,29,DS9,1.973
952,Chandra,Wadi,1,5.8,29,DS9,1.973
1857,Francis Sullivan,Human,1,6.2,23,VOY,1.97
2503,Illustor,Unknown,1,7.9,11,LD,1.963
3349,Knicknac,Unknown,1,7.9,11,LD,1.963
4171,Melponar triplets,Romulan,1,7.9,11,LD,1.963
2343,Helena Gibson,Human,1,7.9,11,LD,1.963
2562,J'Vini,Romulan,1,5.6,32,DIS,1.958
4768,Patrick Fickett,Human,1,5.6,32,DIS,1.958
3937,Malvus,Mizarian,1,7.6,12,LD,1.949
2916,John Anderson,Human,1,7.6,12,LD,1.949
1232,Daelen,Daelen's species,1,6.5,19,VOY,1.947
451,Avik,Benthan,1,6.5,19,VOY,1.947
5775,Steth,Benthan,1,6.5,19,VOY,1.947
4874,Pinar,Bajoran,1,6.1,23,DS9,1.939
3899,Madrat,Markalian,1,6.1,23,DS9,1.939
5158,Reskat,Ramuran,1,6.2,21,VOY,1.916
4630,Ogre of Fire,Unknown,1,6.2,21,VOY,1.916
6342,Trevis,Unknown,1,6.2,21,VOY,1.916
1149,Curneth,Ramuran,1,6.2,21,VOY,1.916
984,Charlie Nichols,Human,1,6.5,18,ENT,1.914
4578,Nora,Human,1,6.5,18,ENT,1.914
3710,Loken,Kraylor,1,6.5,18,VOY,1.914
3036,Juan,Human,1,6.5,18,ENT,1.914
6094,Terek,Kraylor,1,6.5,18,VOY,1.914
753,Brell,Kraylor,1,6.5,18,VOY,1.914
4785,Paul Mayweather,Human,1,6.5,18,ENT,1.914
1347,Dayla,Kraylor,1,6.5,18,VOY,1.914
1898,Fritz,Unknown,1,6.5,18,ENT,1.914
2363,Henry Frankenstein,Unknown,1,6.5,18,ENT,1.914
2046,Geral,Annari,1,6.5,18,VOY,1.914
5178,Rianna Mayweather,Human,1,6.5,18,ENT,1.914
5625,Sherwyns,Human,1,7.7,11,LD,1.913
4361,Morgo,Sentient volcano,1,7.7,11,LD,1.913
3081,K'ranch,Kromsapiod,1,7.7,11,LD,1.913
338,Antonio,Human,1,6.1,22,VOY,1.913
5983,Tal,Trill symbiont,1,5.2,38,TOS,1.905
2223,Grubdin,Pakled,1,7.4,12,LD,1.898
5362,Rumdar,Pakled,1,7.4,12,LD,1.898
2393,Hij'qa,Klingon,1,6.1,21,VOY,1.886
3393,Kortar,Klingon,1,6.1,21,VOY,1.886
4293,Miral,Klingon,1,6.1,21,VOY,1.886
789,Brok'tan,Klingon,1,6.1,21,VOY,1.886
1812,Ferin,Vulcan,1,5.3,34,DIS,1.884
6429,Val Sasha,Human,1,5.3,34,DIS,1.884
876,Callum,Human,1,5.3,34,DIS,1.884
4673,Oros,Unknown,1,5.9,23,DIS,1.875
2460,Hyde,Unknown,1,7.3,12,LD,1.872
4762,Patingi,Tellarite,1,7.3,12,LD,1.872
3472,Kynk,Ferengi,1,7.3,12,LD,1.872
2427,Honus,Human,1,7.3,12,LD,1.872
5696,Socrates,Human,1,6.2,19,VOY,1.857
4437,Nakahn,Mikhal Traveler,1,6.2,19,VOY,1.857
3727,Lord Byron,Human,1,6.2,19,VOY,1.857
3915,Mahatma Gandhi,Human,1,6.2,19,VOY,1.857
6775,Zahir,Mikhal Traveler,1,6.2,19,VOY,1.857
6403,Uri'lash,Hupyrian,1,5.8,23,DS9,1.843
224,Aluura,Human,1,5.8,23,DS9,1.843
4557,Nilva,Ferengi,1,5.8,23,DS9,1.843
1100,Cor'Dee,Zaldan,1,7.4,11,LD,1.839
3204,Kearns,Human,1,7.4,11,LD,1.839
6777,Zakari,Human,1,5.7,24,DIS,1.835
4083,Mat'trub,Human,1,5.7,24,DIS,1.835
427,Ato Kurr,Human,1,5.7,24,DIS,1.835
2327,Haz Mazaro,Unknown,1,5.7,24,DIS,1.835
1674,Emory Erickson,Human,1,6.2,18,ENT,1.826
4976,Quinn Erickson,Human,1,6.2,18,ENT,1.826
1257,Danica Erickson,Human,1,6.2,18,ENT,1.826
821,Burrows,Human,1,6.2,18,ENT,1.826
3128,Kaltorus,Areore,1,6.9,13,LD,1.821
5094,Rawda,Areore,1,6.9,13,LD,1.821
2055,Gettor,Bajoran,1,5.7,23,DS9,1.811
5959,T. Virts,Human,1,5.3,29,ENT,1.803
5991,Talla,Andorian,1,5.3,29,ENT,1.803
4855,Phil Wallace,Human,1,5.3,29,ENT,1.803
5033,R. Wilcox,Human,1,5.3,29,ENT,1.803
5326,Ronald Moore,Human,1,5.3,29,ENT,1.803
3824,M. Fincke,Human,1,5.3,29,ENT,1.803
1700,Eric Motz,Human,1,5.3,29,ENT,1.803
290,Andy Simonson,Human,1,5.3,29,ENT,1.803
1343,Dawn Velazquez,Human,1,5.3,29,ENT,1.803
737,Brad Yacobian,Human,1,5.3,29,ENT,1.803
6209,Tiron,Unknown,1,5.6,24,DS9,1.803
5556,Seltin Rakal,Seltin Rakal's species,1,5.6,24,DS9,1.803
3687,Lito,Seltin Rakal's species,1,5.6,24,DS9,1.803
1411,Deral,Seltin Rakal's species,1,5.6,24,DS9,1.803
6340,Tret,Tret's species,1,6.0,19,ENT,1.797
4749,Pascal Fullerton,Human,1,5.5,24,DS9,1.77
354,Arandis,Risian,1,5.5,24,DS9,1.77
4687,Ossan,Bajoran,1,5.7,21,DS9,1.762
5330,Ronin,Unknown,1,4.8,36,TNG,1.733
4101,Maturin,Unknown,1,4.8,36,TNG,1.733
1799,Felisa Howard,Human,1,4.8,36,TNG,1.733
4483,Ned Quint,Human,1,4.8,36,TNG,1.733
3250,Kenneth Dalby,Human,1,8.9,2,VOY,0.978
2354,Henley,Human,1,8.9,2,VOY,0.978
5431,Sabrina,Human,1,6.8,3,VOY,0.943
3378,Korath,Klingon,1,6.8,3,VOY,0.943
3526,Lana,Human,1,6.8,3,VOY,0.943
247,Amat'igan,Jem'Hadar,1,8.5,2,DS9,0.934
949,Chalan Aroya,Bajoran,1,8.5,2,DS9,0.934
